loaded_uid	ncbi_taxon_id	taxon_rank_level	relative_abundance
36	1078480	species	0.00077
36	1505	species	0.00067
36	1264	species	0.00062
36	726	species	0.00034
36	658087	species	0.00023
36	-1	species	19.6917
36	-1	genus	3.72076
37	816	genus	24.9678
37	292632	genus	18.3624
37	561	genus	12.1653
37	39948	genus	9.77939
37	239759	genus	8.37188
37	1730	genus	6.55692
37	375288	genus	4.19018
37	1263	genus	2.32729
37	283168	genus	2.11703
37	841	genus	1.48052
37	906	genus	1.40332
37	33042	genus	1.23
37	2172	genus	1.06334
37	397864	genus	0.89318
37	189330	genus	0.77706
37	572511	genus	0.65982
37	216851	genus	0.60072
37	239934	genus	0.59719
37	40544	genus	0.48268
37	1678	genus	0.15586
37	35832	genus	0.11496
37	846	genus	0.07784
37	872	genus	0.07662
37	577310	genus	0.06558
37	1348911	genus	0.06285
37	102106	genus	0.03517
37	459786	genus	0.01261
37	207244	genus	0.00648
37	29465	genus	0.00587
37	562	species	12.1653
37	218538	species	9.77939
37	821	species	9.74371
37	246787	species	7.13367
37	28117	species	5.75903
37	39492	species	4.15108
37	823	species	3.26362
37	674529	species	2.71252
37	40518	species	2.26394
37	28118	species	2.11703
37	28116	species	1.91217
37	39491	species	1.7222
37	1211813	species	1.48048
37	410072	species	1.21754
37	47678	species	1.16582
37	357276	species	1.09209
37	2173	species	1.06334
37	328814	species	1.03869
37	820	species	0.99708
37	487174	species	0.89318
37	360807	species	0.63267
37	853	species	0.60072
37	239935	species	0.59719
37	88431	species	0.56566
37	33039	species	0.50558
37	1735	species	0.49268
37	40545	species	0.48268
37	1118061	species	0.374
37	301301	species	0.37256
37	39488	species	0.32344
37	665950	species	0.25514
37	46503	species	0.25456
37	39496	species	0.22696
37	817	species	0.21079
37	665951	species	0.17489
37	40520	species	0.15425
37	39485	species	0.11051
37	216816	species	0.08994
37	328813	species	0.08834
37	847	species	0.07784
37	901	species	0.07662
37	1680	species	0.06591
37	487175	species	0.06558
37	46228	species	0.06334
37	1099853	species	0.06285
37	658081	species	0.049
37	74426	species	0.03517
37	907	species	0.02305
37	39490	species	0.02272
37	658089	species	0.0144
37	116085	species	0.01246
37	39486	species	0.00994
37	649756	species	0.00648
37	39777	species	0.00587
37	214856	species	0.00534
37	-1	species	21.219
37	-1	genus	1.3601
38	838	genus	56.6161
38	816	genus	13.3218
38	375288	genus	5.34718
38	158846	genus	4.49525
38	561	genus	4.26721
38	848	genus	3.19665
38	40544	genus	2.34709
38	239759	genus	0.94672
38	572511	genus	0.90697
38	216851	genus	0.76377
38	577309	genus	0.76225
38	1485	genus	0.73012
38	283168	genus	0.68961
38	459786	genus	0.30594
38	35832	genus	0.2931
38	724	genus	0.18385
38	570	genus	0.06985
38	292632	genus	0.06338
38	102106	genus	0.06225
38	872	genus	0.05391
38	189330	genus	0.0478
38	397864	genus	0.04708
38	33042	genus	0.04453
38	244127	genus	0.03622
38	84108	genus	0.02501
38	946234	genus	0.01758
38	713	genus	0.01564
38	100883	genus	0.01273
38	29465	genus	0.00964
38	135858	genus	0.00622
38	1730	genus	0.00608
38	841	genus	0.00368
38	165179	species	56.6161
38	47678	species	5.36046
38	823	species	3.39965
38	850	species	3.18741
38	310298	species	3.11306
38	562	species	3.07131
38	40545	species	2.34709
38	46503	species	1.94548
38	437897	species	1.57753
38	310297	species	1.36109
38	357276	species	1.18278
38	33038	species	0.80265
38	821	species	0.76551
38	853	species	0.76377
38	28118	species	0.68961
38	28117	species	0.64402
38	46506	species	0.59231
38	457392	species	0.35896
38	649724	species	0.35637
38	29361	species	0.24386
38	454154	species	0.20417
38	729	species	0.18385
38	1735	species	0.16589
38	291644	species	0.16551
38	817	species	0.16334
38	328814	species	0.15442
38	820	species	0.13089
38	28116	species	0.0986
38	33039	species	0.09737
38	328813	species	0.09432
38	573	species	0.06985
38	1512	species	0.06743
38	214856	species	0.05395
38	901	species	0.05391
38	208479	species	0.04844
38	487174	species	0.04708
38	147207	species	0.04008
38	39486	species	0.02862
38	410072	species	0.02714
38	626934	species	0.02501
38	88431	species	0.01918
38	169435	species	0.01833
38	371601	species	0.01776
38	292800	species	0.01758
38	116085	species	0.0174
38	856	species	0.00924
38	358743	species	0.00752
38	28111	species	0.00737
38	40520	species	0.00694
38	154046	species	0.0065
38	100886	species	0.00622
38	39488	species	0.00608
38	491921	species	0.00599
38	658082	species	0.00533
38	35833	species	0.00451
38	818	species	0.00414
38	328812	species	0.00205
38	261299	species	0.00146
38	454155	species	0.00082
38	-1	species	9.5367
38	-1	genus	4.30482
39	816	genus	18.6751
39	830	genus	12.5029
39	1678	genus	8.73397
39	216851	genus	8.32672
39	375288	genus	5.75426
39	1730	genus	5.60113
39	1263	genus	5.36599
39	239759	genus	4.24949
39	39948	genus	3.15079
39	841	genus	2.86528
39	283168	genus	2.48788
39	292632	genus	1.88953
39	189330	genus	1.74587
39	102106	genus	1.65829
39	33024	genus	1.26509
39	572511	genus	1.26233
39	33042	genus	1.15401
39	239934	genus	1.08458
39	35832	genus	1.06837
39	838	genus	0.94241
39	1301	genus	0.60576
39	1485	genus	0.59228
39	397864	genus	0.56763
39	561	genus	0.47454
39	459786	genus	0.46713
39	100883	genus	0.4482
39	84111	genus	0.36325
39	447020	genus	0.30733
39	162289	genus	0.28187
39	2172	genus	0.24444
39	1257	genus	0.23287
39	29465	genus	0.204
39	84108	genus	0.11797
39	577309	genus	0.10705
39	40544	genus	0.10314
39	543311	genus	0.08566
39	244127	genus	0.08489
39	1378	genus	0.08278
39	1348911	genus	0.06522
39	207244	genus	0.06457
39	61170	genus	0.05874
39	123375	genus	0.05285
39	165779	genus	0.05051
39	1578	genus	0.04883
39	416916	genus	0.04135
39	946234	genus	0.01848
39	1357	genus	0.01749
39	644652	genus	0.01572
39	53335	genus	0.01172
39	1017280	genus	0.01115
39	724	genus	0.00877
39	1298	genus	0.00636
39	577310	genus	0.00522
39	904	genus	0.00499
39	574697	genus	0.0042
39	248744	genus	0.00339
39	846	genus	0.00322
39	45851	species	12.5029
39	853	species	8.32672
39	216816	species	4.88268
39	1680	species	3.84841
39	626929	species	3.76507
39	40518	species	3.30644
39	218538	species	3.15079
39	28117	species	3.05368
39	387661	species	2.86638
39	291644	species	2.76124
39	817	species	2.03347
39	457412	species	1.96472
39	658081	species	1.92751
39	74426	species	1.65829
39	39492	species	1.60391
39	310298	species	1.49322
39	357276	species	1.48103
39	28118	species	1.38524
39	301301	species	1.35786
39	46506	species	1.28777
39	626940	species	1.26509
39	47678	species	1.24925
39	39488	species	1.21352
39	28116	species	1.21325
39	166486	species	1.16691
39	39491	species	1.1407
39	626933	species	1.10264
39	239935	species	1.08458
39	410072	species	0.99168
39	165179	species	0.94241
39	88431	species	0.93136
39	46503	species	0.88673
39	823	species	0.85265
39	39485	species	0.85014
39	39486	species	0.8145
39	821	species	0.77931
39	33039	species	0.75761
39	818	species	0.74258
39	39496	species	0.63184
39	487174	species	0.56763
39	1304	species	0.56088
39	1118061	species	0.52649
39	556262	species	0.4482
39	204516	species	0.44252
39	562	species	0.43481
39	40520	species	0.41403
39	674529	species	0.38026
39	246787	species	0.36251
39	328813	species	0.35645
39	820	species	0.34698
39	360807	species	0.34052
39	552396	species	0.33182
39	446660	species	0.30733
39	208479	species	0.28771
39	54005	species	0.28187
39	665950	species	0.26864
39	328814	species	0.25802
39	658082	species	0.24532
39	2173	species	0.24088
39	1211813	species	0.23943
39	341694	species	0.23287
39	28111	species	0.18666
39	35833	species	0.17493
39	552398	species	0.16587
39	116085	species	0.16233
39	39490	species	0.15317
39	626932	species	0.14842
39	214856	species	0.13057
39	626934	species	0.11797
39	1535	species	0.10364
39	40545	species	0.10314
39	338188	species	0.09668
39	658087	species	0.09264
39	658089	species	0.09116
39	40519	species	0.09005
39	33038	species	0.08994
39	29391	species	0.08278
39	1512	species	0.08027
39	328812	species	0.08012
39	29466	species	0.06559
39	1099853	species	0.06522
39	649756	species	0.06457
39	1288121	species	0.06293
39	102148	species	0.05285
39	658657	species	0.04928
39	384638	species	0.04833
39	1604	species	0.04768
39	39777	species	0.04742
39	1070699	species	0.04584
39	1318	species	0.04488
39	371601	species	0.04294
39	469610	species	0.04217
39	739	species	0.04135
39	333367	species	0.03561
39	154046	species	0.03447
39	84112	species	0.03122
39	658085	species	0.02862
39	1531	species	0.02825
39	454154	species	0.02712
39	261299	species	0.02687
39	658659	species	0.02673
39	33037	species	0.02669
39	33033	species	0.02519
39	1287640	species	0.02382
39	292800	species	0.01848
39	1358	species	0.01749
39	457421	species	0.01721
39	471189	species	0.01572
39	29347	species	0.01519
39	658086	species	0.01251
39	106588	species	0.01115
39	329854	species	0.01033
39	729	species	0.00877
39	457402	species	0.00785
39	358743	species	0.00714
39	169435	species	0.00696
39	61171	species	0.00692
39	487175	species	0.00522
39	187327	species	0.00499
39	46228	species	0.00478
39	454155	species	0.00454
39	457422	species	0.0045
39	544644	species	0.0042
39	39778	species	0.00385
39	168384	species	0.00339
39	847	species	0.00322
39	1681	species	0.00288
39	214851	species	0.00219
39	1599	species	0.00115
39	53443	species	0.00075
39	-1	species	5.46338
39	-1	genus	4.35246
42	816	genus	41.8879
42	1263	genus	14.8132
42	561	genus	12.7294
42	572511	genus	5.4644
42	375288	genus	4.26578
42	1730	genus	3.14677
42	1485	genus	2.28066
42	459786	genus	1.89569
42	841	genus	1.40441
42	292632	genus	1.35257
42	1678	genus	1.28519
42	239759	genus	1.2419
42	35832	genus	1.06201
42	100883	genus	1.03318
42	216851	genus	0.96333
42	84111	genus	0.84079
42	33042	genus	0.78611
42	189330	genus	0.53145
42	1301	genus	0.34733
42	244127	genus	0.30054
42	61170	genus	0.19069
42	39948	genus	0.14507
42	946234	genus	0.12482
42	848	genus	0.06836
42	447020	genus	0.02853
42	53335	genus	0.02653
42	207244	genus	0.02068
42	570	genus	0.00568
42	156973	genus	0.00262
42	29465	genus	0.00261
42	102106	genus	0.00252
42	239934	genus	0.00185
42	724	genus	0.00087
42	117563	genus	0.00072
42	1654	genus	0.00016
42	246787	species	14.9287
42	562	species	12.7294
42	40518	species	12.7185
42	820	species	6.20933
42	28116	species	4.9229
42	357276	species	4.57769
42	33039	species	4.57571
42	817	species	4.09087
42	818	species	3.84621
42	821	species	3.29682
42	39496	species	2.36352
42	46228	species	1.46237
42	216816	species	1.16693
42	853	species	0.96333
42	1512	species	0.73926
42	301301	species	0.7221
42	665956	species	0.67847
42	556262	species	0.67598
42	33038	species	0.64002
42	457412	species	0.63188
42	39488	species	0.62197
42	208479	species	0.62045
42	658081	species	0.57537
42	154046	species	0.56677
42	116085	species	0.50019
42	166486	species	0.43847
42	39486	species	0.40509
42	469596	species	0.35719
42	102684	species	0.30351
42	410072	species	0.28592
42	169435	species	0.26345
42	40520	species	0.24458
42	665950	species	0.24429
42	360807	species	0.24383
42	1211819	species	0.19069
42	1118060	species	0.1894
42	658086	species	0.16299
42	457402	species	0.15345
42	218538	species	0.14507
42	1531	species	0.14188
42	358743	species	0.13654
42	88431	species	0.12636
42	292800	species	0.12482
42	626932	species	0.12291
42	28026	species	0.11826
42	658655	species	0.09036
42	31971	species	0.08451
42	658082	species	0.08263
42	261299	species	0.08126
42	823	species	0.08025
42	333367	species	0.07342
42	861	species	0.06836
42	658089	species	0.06806
42	457421	species	0.05928
42	35833	species	0.05496
42	328813	species	0.03517
42	1522	species	0.03078
42	113107	species	0.02972
42	446660	species	0.02853
42	1070699	species	0.02529
42	649756	species	0.02068
42	552396	species	0.02004
42	658085	species	0.01414
42	1305	species	0.01312
42	84112	species	0.00862
42	469614	species	0.00683
42	39492	species	0.00489
42	387661	species	0.0044
42	28111	species	0.00416
42	33035	species	0.0041
42	310298	species	0.00348
42	457422	species	0.00306
42	39491	species	0.00294
42	204516	species	0.00269
42	573	species	0.00257
42	46503	species	0.00248
42	1547	species	0.00218
42	46506	species	0.00193
42	29347	species	0.00189
42	239935	species	0.00185
42	310297	species	0.00167
42	29466	species	0.00118
42	68892	species	0.00098
42	729	species	0.00087
42	47678	species	0.00079
42	291645	species	0.0005
42	658657	species	0.00048
42	84026	species	0.00044
42	1264	species	0.00037
42	1660	species	0.00016
42	674529	species	0.00013
42	658087	species	0.00013
42	-1	species	9.7502
42	-1	genus	1.74576
43	816	genus	52.8195
43	561	genus	18.4986
43	292632	genus	8.67952
43	1033	genus	5.46324
43	572511	genus	4.6919
43	1678	genus	1.48613
43	117563	genus	1.36386
43	1263	genus	1.235
43	1257	genus	0.92426
43	216851	genus	0.84696
43	102106	genus	0.69877
43	397864	genus	0.57701
43	543311	genus	0.51735
43	836	genus	0.37239
43	239759	genus	0.34205
43	84111	genus	0.26115
43	838	genus	0.13154
43	189330	genus	0.11956
43	165779	genus	0.10005
43	1654	genus	0.07538
43	29465	genus	0.06019
43	1378	genus	0.02543
43	817	species	44.5602
43	562	species	14.1766
43	821	species	8.17913
43	33039	species	4.6919
43	1680	species	1.24433
43	40518	species	1.235
43	137732	species	1.04178
43	1261	species	0.92426
43	853	species	0.84696
43	665951	species	0.71008
43	74426	species	0.69877
43	487174	species	0.57701
43	28123	species	0.37239
43	216816	species	0.24181
43	56946	species	0.1415
43	386414	species	0.13154
43	328813	species	0.10596
43	33037	species	0.10005
43	28116	species	0.08021
43	131111	species	0.07538
43	-1	species	19.8652
43	-1	genus	0.71006
44	816	genus	41.5648
44	1263	genus	14.9275
44	375288	genus	12.2302
44	547	genus	10.4182
44	577309	genus	5.17751
44	33024	genus	2.27389
44	841	genus	1.73385
44	397864	genus	1.6633
44	1357	genus	1.31483
44	1678	genus	0.98364
44	561	genus	0.96891
44	292632	genus	0.92566
44	1350	genus	0.83614
44	572511	genus	0.68142
44	1485	genus	0.62941
44	1730	genus	0.57969
44	102106	genus	0.57144
44	189330	genus	0.41001
44	1243	genus	0.37873
44	469	genus	0.3582
44	544	genus	0.23099
44	838	genus	0.15471
44	61170	genus	0.12108
44	946234	genus	0.11249
44	100883	genus	0.09404
44	244127	genus	0.07392
44	207244	genus	0.0702
44	580596	genus	0.04922
44	29465	genus	0.04773
44	216851	genus	0.04752
44	239759	genus	0.03866
44	724	genus	0.03806
44	84108	genus	0.03392
44	459786	genus	0.03035
44	35832	genus	0.0301
44	1301	genus	0.02093
44	40323	genus	0.01636
44	570	genus	0.01228
44	46255	genus	0.00704
44	40544	genus	0.00311
44	165779	genus	0.00259
44	84111	genus	0.00191
44	457412	species	13.7248
44	310297	species	12.2336
44	823	species	10.9258
44	550	species	10.4182
44	371601	species	9.80118
44	47678	species	6.96856
44	820	species	6.90787
44	626940	species	2.27389
44	821	species	2.23798
44	487174	species	1.6633
44	28116	species	1.35112
44	1358	species	1.31483
44	46228	species	1.19854
44	469588	species	1.09694
44	454154	species	0.98764
44	357276	species	0.96425
44	246144	species	0.83458
44	328812	species	0.78644
44	360807	species	0.68221
44	33039	species	0.62672
44	457402	species	0.57691
44	216816	species	0.52197
44	1680	species	0.45777
44	74426	species	0.45073
44	1246	species	0.37873
44	106649	species	0.3582
44	454155	species	0.26813
44	546	species	0.20576
44	154046	species	0.19384
44	208479	species	0.16297
44	165179	species	0.15471
44	1512	species	0.15441
44	626935	species	0.12071
44	292800	species	0.11249
44	333367	species	0.10146
44	169435	species	0.06854
44	61171	species	0.06197
44	501571	species	0.04922
44	853	species	0.04752
44	33038	species	0.04401
44	28117	species	0.03866
44	729	species	0.03806
44	626934	species	0.03392
44	1496	species	0.03205
44	658657	species	0.02522
44	457421	species	0.02485
44	1304	species	0.02075
44	40324	species	0.01636
44	29466	species	0.01307
44	552396	species	0.01183
44	29361	species	0.01168
44	40520	species	0.01021
44	573	species	0.01016
44	658655	species	0.00969
44	39777	species	0.00854
44	105841	species	0.00727
44	658087	species	0.00532
44	469614	species	0.00526
44	358743	species	0.00504
44	658082	species	0.00465
44	552398	species	0.00454
44	665950	species	0.00431
44	40518	species	0.00411
44	1685	species	0.0039
44	204516	species	0.00328
44	40545	species	0.00311
44	457422	species	0.00281
44	39485	species	0.00249
44	571	species	0.00202
44	1287640	species	0.00177
44	39778	species	0.00157
44	37734	species	0.00156
44	33034	species	0.00068
44	35833	species	0.00048
44	53443	species	0.00033
44	39491	species	0.00029
44	1318	species	0.00018
44	33035	species	0.00015
44	33037	species	0.00014
44	-1	species	8.14109
44	-1	genus	0.13553
45	816	genus	56.5294
45	375288	genus	14.0472
45	216851	genus	7.78592
45	292632	genus	6.60802
45	1263	genus	2.54003
45	33042	genus	2.12763
45	561	genus	1.63128
45	1730	genus	1.46602
45	397864	genus	1.4371
45	1485	genus	0.98787
45	1678	genus	0.96963
45	572511	genus	0.76957
45	239759	genus	0.51532
45	283168	genus	0.46376
45	459786	genus	0.43677
45	841	genus	0.20404
45	35832	genus	0.17972
45	102106	genus	0.13174
45	1348911	genus	0.13002
45	872	genus	0.09209
45	946234	genus	0.085
45	189330	genus	0.05943
45	447020	genus	0.05886
45	1301	genus	0.05292
45	244127	genus	0.03795
45	84111	genus	0.03751
45	61170	genus	0.03617
45	577310	genus	0.01754
45	644652	genus	0.01391
45	1017280	genus	0.00936
45	52225	genus	0.00876
45	1357	genus	0.00706
45	207244	genus	0.00509
45	1578	genus	0.00331
45	820	species	13.0629
45	28111	species	11.7825
45	204516	species	11.1511
45	821	species	8.08564
45	853	species	7.78592
45	823	species	5.20539
45	818	species	4.5755
45	46506	species	2.45598
45	40518	species	2.24783
